"","alpha","beta","sigma","theta","t","riskyChoiceProb_globalMean","averageReward_globalMean"
"5775",0.3,6,0.4,3,75,0.968505623094227,4.91664159303001
"5776",0.3,6,0.4,3,76,0.972960705072694,4.80869214138591
"5777",0.3,6,0.4,3,77,0.968420762751412,4.85291626588826
"5778",0.3,6,0.4,3,78,0.970074057567025,4.77958095253136
"5779",0.3,6,0.4,3,79,0.959119549807896,4.93529021195557
"5780",0.3,6,0.4,3,80,0.968239535543744,5.04645912214244
"5781",0.3,6,0.4,3,81,0.969473653307158,5.07041245778125
"5782",0.3,6,0.4,3,82,0.981876300965123,4.7991920885561
"5783",0.3,6,0.4,3,83,0.979101261887326,4.96126870094015
"5784",0.3,6,0.4,3,84,0.983338730491465,5.01288019972182
"5785",0.3,6,0.4,3,85,0.986653187395819,5.06742332625795
"5786",0.3,6,0.4,3,86,0.980320837081572,5.1216867591703
"5787",0.3,6,0.4,3,87,0.980919784001757,4.73235168567401
"5788",0.3,6,0.4,3,88,0.977369807450541,4.96394020580906
"5789",0.3,6,0.4,3,89,0.967168172230608,4.98345773021144
"5790",0.3,6,0.4,3,90,0.978050942260989,5.13899222639582
"5791",0.3,6,0.4,3,91,0.978495536686379,5.02056411488809
"5792",0.3,6,0.4,3,92,0.976353890109147,5.02153853490622
"5793",0.3,6,0.4,3,93,0.979930892110083,4.94458706689074
"5794",0.3,6,0.4,3,94,0.985134903704572,5.05545521272194
"5795",0.3,6,0.4,3,95,0.982897198708428,5.15748649018971
"5796",0.3,6,0.4,3,96,0.985308453956586,5.10392516837676
"5797",0.3,6,0.4,3,97,0.989058099428725,4.83253314501906
"5798",0.3,6,0.4,3,98,0.990281227281175,4.98166308469711
"5799",0.3,6,0.4,3,99,0.991566962223057,5.18013353927213
"5800",0.3,6,0.4,3,100,0.985163421283322,4.95649802949107
"5801",0.3,6,0.4,5,1,0.5,4.51854373020344
"5802",0.3,6,0.4,5,2,0.608273582409157,4.45142838272102
"5803",0.3,6,0.4,5,3,0.688237090551814,4.64195273663695
"5804",0.3,6,0.4,5,4,0.764095850296915,4.72302389471417
"5805",0.3,6,0.4,5,5,0.810064796382546,4.72188145906452
"5806",0.3,6,0.4,5,6,0.873854398725784,4.85631305529062
"5807",0.3,6,0.4,5,7,0.89182325478546,4.91872958982172
"5808",0.3,6,0.4,5,8,0.895737292247697,4.89223133888449
"5809",0.3,6,0.4,5,9,0.898425561620686,4.84882673911965
"5810",0.3,6,0.4,5,10,0.910989930744293,4.9328535199915
"5811",0.3,6,0.4,5,11,0.939237930868033,4.82798566557955
"5812",0.3,6,0.4,5,12,0.921081408463543,5.12940294897553
"5813",0.3,6,0.4,5,13,0.941099628922629,4.91759157967762
"5814",0.3,6,0.4,5,14,0.944841470050929,5.02616898608682
"5815",0.3,6,0.4,5,15,0.961659734876431,5.10453173004188
"5816",0.3,6,0.4,5,16,0.962222477848314,5.07874346078407
"5817",0.3,6,0.4,5,17,0.963517597682224,5.00470779480287
"5818",0.3,6,0.4,5,18,0.965442636013751,4.89094386815527
"5819",0.3,6,0.4,5,19,0.959881771390453,4.983532739965
"5820",0.3,6,0.4,5,20,0.958100419920073,4.85656152347111
"5821",0.3,6,0.4,5,21,0.960494994163016,4.85961314770318
"5822",0.3,6,0.4,5,22,0.949678525770836,4.8333274081613
"5823",0.3,6,0.4,5,23,0.952872603461306,5.02653700082564
"5824",0.3,6,0.4,5,24,0.963409625924018,5.0066340186781
"5825",0.3,6,0.4,5,25,0.95445175788809,4.91885911435259
"5826",0.3,6,0.4,5,26,0.954681237998896,4.89044679487794
"5827",0.3,6,0.4,5,27,0.971196700262077,4.9688215976421
"5828",0.3,6,0.4,5,28,0.970234425895207,4.88467313624023
"5829",0.3,6,0.4,5,29,0.960189600995732,4.89483854209076
"5830",0.3,6,0.4,5,30,0.967203562459356,4.95820257525138
"5831",0.3,6,0.4,5,31,0.968552164454817,5.04949984534208
"5832",0.3,6,0.4,5,32,0.965409800369317,4.97043332814653
"5833",0.3,6,0.4,5,33,0.951732416812617,4.91228906512625
"5834",0.3,6,0.4,5,34,0.951637045364332,4.96802700924993
"5835",0.3,6,0.4,5,35,0.95026397417786,4.87738543933495
"5836",0.3,6,0.4,5,36,0.94838957711371,4.85650197232147
"5837",0.3,6,0.4,5,37,0.952805451547928,4.81300350556149
"5838",0.3,6,0.4,5,38,0.947457901094135,4.96063721785291
"5839",0.3,6,0.4,5,39,0.953477867815282,4.87762902643981
"5840",0.3,6,0.4,5,40,0.95942184877738,4.88921191773709
"5841",0.3,6,0.4,5,41,0.965074108732842,4.81570466269311
"5842",0.3,6,0.4,5,42,0.959793847922624,5.05544503272561
"5843",0.3,6,0.4,5,43,0.975542883117412,5.00786162283468
"5844",0.3,6,0.4,5,44,0.972664473163511,5.15659540228995
"5845",0.3,6,0.4,5,45,0.977597451704056,5.01111086797196
"5846",0.3,6,0.4,5,46,0.974625226630626,5.091579595956
"5847",0.3,6,0.4,5,47,0.974771890075292,4.87718163028334
"5848",0.3,6,0.4,5,48,0.973433756171466,4.98657921669446
"5849",0.3,6,0.4,5,49,0.983089317472744,5.14772232713026
"5850",0.3,6,0.4,5,50,0.985095290576204,5.09379696134864
"5851",0.3,6,0.4,5,51,0.983728381157099,4.94345189532456
"5852",0.3,6,0.4,5,52,0.979734463866339,5.03764454598595
"5853",0.3,6,0.4,5,53,0.983395314861097,4.8084123773308
"5854",0.3,6,0.4,5,54,0.973221793359818,4.7226568117352
"5855",0.3,6,0.4,5,55,0.970522399048393,4.91963794389622
"5856",0.3,6,0.4,5,56,0.956383320270694,4.97386945642588
"5857",0.3,6,0.4,5,57,0.956168983082378,4.92333060934598
"5858",0.3,6,0.4,5,58,0.95898952374108,4.84384713744816
"5859",0.3,6,0.4,5,59,0.970145210391378,4.89817085029727
"5860",0.3,6,0.4,5,60,0.97365635049636,4.89806936543874
"5861",0.3,6,0.4,5,61,0.960683930408873,5.04306742768607
"5862",0.3,6,0.4,5,62,0.975021316919886,4.85884034675827
"5863",0.3,6,0.4,5,63,0.961800196296215,5.02056773391091
"5864",0.3,6,0.4,5,64,0.967973727325183,4.96800769833913
"5865",0.3,6,0.4,5,65,0.971262772406639,4.90667062801282
"5866",0.3,6,0.4,5,66,0.977086022431603,5.09087753394682
"5867",0.3,6,0.4,5,67,0.976174444786289,4.89052774153082
"5868",0.3,6,0.4,5,68,0.974420286146761,4.98654226096912
"5869",0.3,6,0.4,5,69,0.972249408797536,5.23188103701835
"5870",0.3,6,0.4,5,70,0.980388370641313,5.06746335139217
"5871",0.3,6,0.4,5,71,0.978803298129252,4.96142960297549
"5872",0.3,6,0.4,5,72,0.980168149384043,4.88143077257699
"5873",0.3,6,0.4,5,73,0.98198932424455,4.75892102653188
"5874",0.3,6,0.4,5,74,0.959638733508996,5.04870122330742
"5875",0.3,6,0.4,5,75,0.9719661093954,4.87936143785267
"5876",0.3,6,0.4,5,76,0.972559271423859,5.09370481110238
"5877",0.3,6,0.4,5,77,0.980663343461245,5.12247087486067
"5878",0.3,6,0.4,5,78,0.981073019077913,4.99993859319367
"5879",0.3,6,0.4,5,79,0.976783570667735,5.03327836907932
"5880",0.3,6,0.4,5,80,0.975762162184486,5.06096238909778
"5881",0.3,6,0.4,5,81,0.98222271903986,5.06813951105601
"5882",0.3,6,0.4,5,82,0.972700602812262,4.97322606643625
"5883",0.3,6,0.4,5,83,0.968992263062351,5.03398515679829
"5884",0.3,6,0.4,5,84,0.97171142980158,4.95936656246134
"5885",0.3,6,0.4,5,85,0.973897001314953,4.94807852368725
"5886",0.3,6,0.4,5,86,0.980560342473839,4.79903330176142
"5887",0.3,6,0.4,5,87,0.978688570341016,5.13886437480124
"5888",0.3,6,0.4,5,88,0.977252023447069,5.15959938422516
"5889",0.3,6,0.4,5,89,0.979863860588238,4.92534735344215
"5890",0.3,6,0.4,5,90,0.982178533471308,5.00449039827715
"5891",0.3,6,0.4,5,91,0.986473856216189,5.11512718287912
"5892",0.3,6,0.4,5,92,0.987728552528351,4.8817380855592
"5893",0.3,6,0.4,5,93,0.972847304901741,5.06354507306439
"5894",0.3,6,0.4,5,94,0.975155356487372,4.89611650343162
"5895",0.3,6,0.4,5,95,0.973297672647105,5.00742311417631
"5896",0.3,6,0.4,5,96,0.969409154493521,4.88510157109479
"5897",0.3,6,0.4,5,97,0.969985936987504,4.99749357870509
"5898",0.3,6,0.4,5,98,0.975446889122811,4.99638835678279
"5899",0.3,6,0.4,5,99,0.970173025724151,4.92670970315428
"5900",0.3,6,0.4,5,100,0.962387466210585,4.90912865958006
"5901",0.3,6,0.4,7,1,0.5,4.46118243370977
"5902",0.3,6,0.4,7,2,0.578791667441119,4.48558429222772
"5903",0.3,6,0.4,7,3,0.70386978000973,4.87917579750465
"5904",0.3,6,0.4,7,4,0.767472543677175,4.76285168194767
"5905",0.3,6,0.4,7,5,0.868303490651436,4.76262355602484
"5906",0.3,6,0.4,7,6,0.89176530042269,4.93852292339353
"5907",0.3,6,0.4,7,7,0.913073590655956,4.8598462747167
"5908",0.3,6,0.4,7,8,0.92135714888553,4.59649369884109
"5909",0.3,6,0.4,7,9,0.907072485019759,4.84137065560128
"5910",0.3,6,0.4,7,10,0.892830893367522,4.9973031337337
"5911",0.3,6,0.4,7,11,0.920963418783342,4.82099635437357
"5912",0.3,6,0.4,7,12,0.927647888100175,5.01682745660255
"5913",0.3,6,0.4,7,13,0.926986780802145,5.08900694130399
"5914",0.3,6,0.4,7,14,0.948332325305464,4.91972193163195
"5915",0.3,6,0.4,7,15,0.950353793532982,4.90005236815148
"5916",0.3,6,0.4,7,16,0.959706517530521,4.78836319362777
"5917",0.3,6,0.4,7,17,0.944862352810049,4.96768215493864
"5918",0.3,6,0.4,7,18,0.947775754737117,4.96459817461203
"5919",0.3,6,0.4,7,19,0.936397954466058,5.13221217863349
"5920",0.3,6,0.4,7,20,0.952700354917331,5.07981611109545
"5921",0.3,6,0.4,7,21,0.943716744679119,4.96404444150915
"5922",0.3,6,0.4,7,22,0.945330215309125,4.82314673547353
"5923",0.3,6,0.4,7,23,0.946899070563347,4.83941687244215
"5924",0.3,6,0.4,7,24,0.963737360539397,5.08948518938607
"5925",0.3,6,0.4,7,25,0.953580524447912,4.79174484132351
"5926",0.3,6,0.4,7,26,0.945752256212064,4.99346331130009
"5927",0.3,6,0.4,7,27,0.951997813410415,5.06202065979795
"5928",0.3,6,0.4,7,28,0.943883130895627,5.06830549621889
"5929",0.3,6,0.4,7,29,0.960985381045007,5.08006144463825
"5930",0.3,6,0.4,7,30,0.956035181977107,5.00886853695787
"5931",0.3,6,0.4,7,31,0.956877301843211,4.86903152969374
"5932",0.3,6,0.4,7,32,0.956440948803665,4.97951141130541
"5933",0.3,6,0.4,7,33,0.957350705051285,5.10562916099557
"5934",0.3,6,0.4,7,34,0.96784670430175,4.8804676497414
"5935",0.3,6,0.4,7,35,0.960659136644096,4.87067507950996
"5936",0.3,6,0.4,7,36,0.958679797197608,4.992101081748
"5937",0.3,6,0.4,7,37,0.961425552158932,4.75044136913741
"5938",0.3,6,0.4,7,38,0.956865453087873,4.96084197329373
"5939",0.3,6,0.4,7,39,0.952255599662106,4.96282092756708
"5940",0.3,6,0.4,7,40,0.957290078111245,4.87113316082539
"5941",0.3,6,0.4,7,41,0.954351250922074,4.88242587654779
"5942",0.3,6,0.4,7,42,0.956009493943961,4.98144644072618
"5943",0.3,6,0.4,7,43,0.953289341051431,4.96555255689488
"5944",0.3,6,0.4,7,44,0.954115882102089,4.85542720684497
"5945",0.3,6,0.4,7,45,0.958627666145366,4.9236166219012
"5946",0.3,6,0.4,7,46,0.956447015038851,4.93575313285334
"5947",0.3,6,0.4,7,47,0.960149270677126,4.9248504287786
"5948",0.3,6,0.4,7,48,0.950629761129289,4.80145955869275
"5949",0.3,6,0.4,7,49,0.950136412030057,4.97214817897123
"5950",0.3,6,0.4,7,50,0.952448697303295,4.73630642798233
"5951",0.3,6,0.4,7,51,0.92817468380336,4.88586583232173
"5952",0.3,6,0.4,7,52,0.936997298045367,5.05180768287359
"5953",0.3,6,0.4,7,53,0.937185276172704,5.09093256301541
"5954",0.3,6,0.4,7,54,0.957405621937428,4.93475373891018
"5955",0.3,6,0.4,7,55,0.948996439186054,4.83488719311672
"5956",0.3,6,0.4,7,56,0.958422628258722,5.02005762412925
"5957",0.3,6,0.4,7,57,0.959253233499801,4.99220066700256
"5958",0.3,6,0.4,7,58,0.959854130958451,5.06000532317587
"5959",0.3,6,0.4,7,59,0.955064090811278,5.054208694534
"5960",0.3,6,0.4,7,60,0.967984515587229,4.81251829613444
"5961",0.3,6,0.4,7,61,0.959989534612402,4.97255979382753
"5962",0.3,6,0.4,7,62,0.95334004131834,4.85967991805988
"5963",0.3,6,0.4,7,63,0.959768748471124,5.03000243334011
"5964",0.3,6,0.4,7,64,0.965218422425242,5.04346315184806
"5965",0.3,6,0.4,7,65,0.967077598883826,5.13220629334367
"5966",0.3,6,0.4,7,66,0.97413424611506,4.89393515622555
"5967",0.3,6,0.4,7,67,0.967296650648491,5.05579531730858
"5968",0.3,6,0.4,7,68,0.977962565250088,4.92379041722625
"5969",0.3,6,0.4,7,69,0.979297049585697,5.14650614770798
"5970",0.3,6,0.4,7,70,0.97957166598928,4.93228929146883
"5971",0.3,6,0.4,7,71,0.977031603543677,5.00775308366744
"5972",0.3,6,0.4,7,72,0.975885736046503,4.94954192007671
"5973",0.3,6,0.4,7,73,0.965371600712758,5.01740223257166
"5974",0.3,6,0.4,7,74,0.967690881097281,4.77207949735832
"5975",0.3,6,0.4,7,75,0.964997139339729,4.97537716737806
"5976",0.3,6,0.4,7,76,0.962315667172438,4.97801383217676
"5977",0.3,6,0.4,7,77,0.96281703040338,5.11236837534111
"5978",0.3,6,0.4,7,78,0.959271772094946,4.87667137671806
"5979",0.3,6,0.4,7,79,0.958112581074573,4.83330186423939
"5980",0.3,6,0.4,7,80,0.965163661374365,5.08031304829311
"5981",0.3,6,0.4,7,81,0.959265513160032,4.94449160134811
"5982",0.3,6,0.4,7,82,0.961693839668741,4.92687756093979
"5983",0.3,6,0.4,7,83,0.967540198435672,4.94512548551613
"5984",0.3,6,0.4,7,84,0.974436208710873,5.12796337992701
"5985",0.3,6,0.4,7,85,0.972152209974371,5.03421072547061
"5986",0.3,6,0.4,7,86,0.980082514729246,4.82087887783954
"5987",0.3,6,0.4,7,87,0.974445026678835,4.943988090881
"5988",0.3,6,0.4,7,88,0.972966211989629,5.04093506833032
"5989",0.3,6,0.4,7,89,0.984442050730591,5.10418524227166
"5990",0.3,6,0.4,7,90,0.991665639400627,4.84058276545901
"5991",0.3,6,0.4,7,91,0.988348308343168,5.02587871723516
"5992",0.3,6,0.4,7,92,0.982295149613374,5.00140540942696
"5993",0.3,6,0.4,7,93,0.986213137692339,5.01044151828262
"5994",0.3,6,0.4,7,94,0.983669928950328,5.17860121723798
"5995",0.3,6,0.4,7,95,0.986129297878472,4.95580291726978
"5996",0.3,6,0.4,7,96,0.973968726391672,5.07422767996042
"5997",0.3,6,0.4,7,97,0.975564837646289,5.03818081619838
"5998",0.3,6,0.4,7,98,0.974914242337756,4.79398070943521
"5999",0.3,6,0.4,7,99,0.961808152860019,4.9465428516591
"6000",0.3,6,0.4,7,100,0.956833954329613,5.10514535414896
"6001",0.3,6,0.6,1,1,0.5,4.38466463007925
"6002",0.3,6,0.6,1,2,0.591178201789692,4.54802411374939
"6003",0.3,6,0.6,1,3,0.661404195392298,4.64469870979549
"6004",0.3,6,0.6,1,4,0.677859451203447,4.72086811879116
"6005",0.3,6,0.6,1,5,0.747731599017899,4.67261592145982
"6006",0.3,6,0.6,1,6,0.775762913779304,4.88054081020898
"6007",0.3,6,0.6,1,7,0.80244070912622,4.6666038915527
"6008",0.3,6,0.6,1,8,0.829191405449482,4.65317065120652
"6009",0.3,6,0.6,1,9,0.82437807572871,4.94615684965603
"6010",0.3,6,0.6,1,10,0.878066698242323,4.83432448313356
"6011",0.3,6,0.6,1,11,0.861929534184207,4.71450903953401
"6012",0.3,6,0.6,1,12,0.880332792549736,4.85945266020645
"6013",0.3,6,0.6,1,13,0.8992372458643,4.97293505478515
"6014",0.3,6,0.6,1,14,0.90481085737047,4.99586123425663
"6015",0.3,6,0.6,1,15,0.912389893305123,4.89155068341153
"6016",0.3,6,0.6,1,16,0.871222539661522,4.70569628399422
"6017",0.3,6,0.6,1,17,0.850236646025731,4.83116691920685
"6018",0.3,6,0.6,1,18,0.845102351341212,4.9305181247387
"6019",0.3,6,0.6,1,19,0.896355338651623,4.93518851247952
"6020",0.3,6,0.6,1,20,0.882127785036746,4.81140530061151
"6021",0.3,6,0.6,1,21,0.849676546587758,5.20813297308982
"6022",0.3,6,0.6,1,22,0.929959896711737,4.88721678908937
"6023",0.3,6,0.6,1,23,0.91210810448942,4.85579556732835
"6024",0.3,6,0.6,1,24,0.906144027593051,4.90882837587755
"6025",0.3,6,0.6,1,25,0.942123894080068,5.09208442114441
"6026",0.3,6,0.6,1,26,0.943061198550389,4.95711271323963
"6027",0.3,6,0.6,1,27,0.93641581404342,5.12344455221957
"6028",0.3,6,0.6,1,28,0.926767170778811,4.6432326222016
"6029",0.3,6,0.6,1,29,0.890349673309287,4.84545711599903
"6030",0.3,6,0.6,1,30,0.889320994898538,4.87063575293004
"6031",0.3,6,0.6,1,31,0.891541634525974,4.82288091963386
"6032",0.3,6,0.6,1,32,0.884671265334653,5.05040417318212
"6033",0.3,6,0.6,1,33,0.915890905712237,4.85580448355228
"6034",0.3,6,0.6,1,34,0.908341707850572,4.85352107880197
"6035",0.3,6,0.6,1,35,0.855129664394958,5.0195459379686
"6036",0.3,6,0.6,1,36,0.894408407208622,5.09071979754275
"6037",0.3,6,0.6,1,37,0.910913660988457,4.99164114987278
"6038",0.3,6,0.6,1,38,0.931682326420378,4.83036611687136
"6039",0.3,6,0.6,1,39,0.899399031246167,4.99531310171644
"6040",0.3,6,0.6,1,40,0.905752754637481,4.95900654280428
"6041",0.3,6,0.6,1,41,0.910211267961415,4.91317192355582
"6042",0.3,6,0.6,1,42,0.899353648178904,4.99540693877604
"6043",0.3,6,0.6,1,43,0.905582804310283,4.93226302872108
"6044",0.3,6,0.6,1,44,0.902230739680605,4.77820105023952
"6045",0.3,6,0.6,1,45,0.87591061516229,4.86017376428963
"6046",0.3,6,0.6,1,46,0.873057140094682,4.8817389682263
"6047",0.3,6,0.6,1,47,0.903545992773688,4.84987784373265
"6048",0.3,6,0.6,1,48,0.90408685355403,4.83950366196651
"6049",0.3,6,0.6,1,49,0.913940202042564,4.85734649666441
"6050",0.3,6,0.6,1,50,0.92795768744933,5.01075125715574
"6051",0.3,6,0.6,1,51,0.92426835728677,5.0206043325074
"6052",0.3,6,0.6,1,52,0.916828483167792,4.94966915919705
"6053",0.3,6,0.6,1,53,0.882274067276599,4.92372704241119
"6054",0.3,6,0.6,1,54,0.901785780047909,4.8202028755946
"6055",0.3,6,0.6,1,55,0.88325923493179,4.78170742272524
"6056",0.3,6,0.6,1,56,0.885028611663537,5.00219547427672
"6057",0.3,6,0.6,1,57,0.922590680837066,4.99427172409268
"6058",0.3,6,0.6,1,58,0.944112166523622,5.15783886121363
"6059",0.3,6,0.6,1,59,0.951655947749907,5.01029059520305
"6060",0.3,6,0.6,1,60,0.927831397229931,4.95559601846445
"6061",0.3,6,0.6,1,61,0.923934983571635,4.89931686927704
"6062",0.3,6,0.6,1,62,0.917318772361884,4.82721731419412
"6063",0.3,6,0.6,1,63,0.90904986779068,4.9801464292957
"6064",0.3,6,0.6,1,64,0.919974636686717,5.13032331374659
"6065",0.3,6,0.6,1,65,0.961079826555369,5.02386677958316
"6066",0.3,6,0.6,1,66,0.959645804474581,4.94539853729431
"6067",0.3,6,0.6,1,67,0.917700498801273,5.09723338241737
"6068",0.3,6,0.6,1,68,0.951165169193817,4.92717528271233
"6069",0.3,6,0.6,1,69,0.951570568673244,4.9288142100675
"6070",0.3,6,0.6,1,70,0.937809778198838,4.81581119834828
"6071",0.3,6,0.6,1,71,0.912736752169929,4.85076592162914
"6072",0.3,6,0.6,1,72,0.913758606253372,4.80764416366532
"6073",0.3,6,0.6,1,73,0.895096065841728,4.84059038763938
"6074",0.3,6,0.6,1,74,0.887296374902008,4.97687144719446
"6075",0.3,6,0.6,1,75,0.872386692603558,4.94491047008698
"6076",0.3,6,0.6,1,76,0.874609995392977,4.7917062368952
"6077",0.3,6,0.6,1,77,0.900928725257764,4.78116758419818
"6078",0.3,6,0.6,1,78,0.887201512929044,4.82113400665963
"6079",0.3,6,0.6,1,79,0.912435231377274,4.9257816795266
"6080",0.3,6,0.6,1,80,0.914760088036549,4.97860550305451
"6081",0.3,6,0.6,1,81,0.882030785735856,4.78075749013939
"6082",0.3,6,0.6,1,82,0.893342464393847,4.83381515903365
"6083",0.3,6,0.6,1,83,0.908227216298213,4.97478109554234
"6084",0.3,6,0.6,1,84,0.916604043198914,4.78448996854453
"6085",0.3,6,0.6,1,85,0.891682133375287,4.76563366033272
"6086",0.3,6,0.6,1,86,0.900420990074255,4.81351513844311
"6087",0.3,6,0.6,1,87,0.906810690558541,4.90968254959061
"6088",0.3,6,0.6,1,88,0.910208305724441,5.05346253612358
"6089",0.3,6,0.6,1,89,0.906717042786924,4.99082404553229
"6090",0.3,6,0.6,1,90,0.936567495139571,4.85975930510442
"6091",0.3,6,0.6,1,91,0.908507542893766,4.93176300319769
"6092",0.3,6,0.6,1,92,0.876828794507664,4.88117121345251
"6093",0.3,6,0.6,1,93,0.925540686354583,4.92670827083948
"6094",0.3,6,0.6,1,94,0.923665581366694,5.04842203383192
"6095",0.3,6,0.6,1,95,0.933457656794461,4.88722702625602
"6096",0.3,6,0.6,1,96,0.902363579191092,4.96219989692547
"6097",0.3,6,0.6,1,97,0.90991715093714,4.74790212497364
"6098",0.3,6,0.6,1,98,0.917226562112403,4.74698664607197
"6099",0.3,6,0.6,1,99,0.91968651957829,4.78940457067029
"6100",0.3,6,0.6,1,100,0.917312727357682,4.89115550407871
"6101",0.3,6,0.6,3,1,0.5,4.73232944431595
"6102",0.3,6,0.6,3,2,0.647029242849656,4.65482372122612
"6103",0.3,6,0.6,3,3,0.749362655171241,4.83438560837913
"6104",0.3,6,0.6,3,4,0.856283171982055,4.76633680813865
"6105",0.3,6,0.6,3,5,0.881728229387709,4.8886033805216
"6106",0.3,6,0.6,3,6,0.902806372342751,4.87595237701882
"6107",0.3,6,0.6,3,7,0.900722344898469,4.91198104563255
"6108",0.3,6,0.6,3,8,0.920601046420504,4.88973448301926
"6109",0.3,6,0.6,3,9,0.917270683764563,4.84123605948876
"6110",0.3,6,0.6,3,10,0.914713762804841,5.11804759346855
"6111",0.3,6,0.6,3,11,0.934007597802452,4.83236138287598
"6112",0.3,6,0.6,3,12,0.937544654871617,4.76536472080132
"6113",0.3,6,0.6,3,13,0.913113476996831,5.02415359983653
"6114",0.3,6,0.6,3,14,0.916529960457744,5.09848357052556
"6115",0.3,6,0.6,3,15,0.928735655217355,4.99665338209454
"6116",0.3,6,0.6,3,16,0.95450324802885,4.93429280281135
"6117",0.3,6,0.6,3,17,0.950656699151122,5.09530853836847
"6118",0.3,6,0.6,3,18,0.954597890889255,5.03556758798507
"6119",0.3,6,0.6,3,19,0.966317384618724,4.99953931534702
"6120",0.3,6,0.6,3,20,0.965193247806145,4.94896359363991
"6121",0.3,6,0.6,3,21,0.95462458202774,4.87528477020702
"6122",0.3,6,0.6,3,22,0.949335758029345,4.871684156869
"6123",0.3,6,0.6,3,23,0.953525588936256,4.86009989096157
"6124",0.3,6,0.6,3,24,0.953555167347222,4.87813819369644
"6125",0.3,6,0.6,3,25,0.938474292048126,4.84381741387582
"6126",0.3,6,0.6,3,26,0.938446751558288,5.03942770862699
"6127",0.3,6,0.6,3,27,0.947364499363907,4.94310605603844
"6128",0.3,6,0.6,3,28,0.955462774810878,4.67699482210628
"6129",0.3,6,0.6,3,29,0.947446713073606,5.0158830192135
"6130",0.3,6,0.6,3,30,0.948304795108107,4.99392524801608
"6131",0.3,6,0.6,3,31,0.960995356650653,4.81711840739593
"6132",0.3,6,0.6,3,32,0.956875519435467,4.93109910470478
"6133",0.3,6,0.6,3,33,0.958615630473596,5.18557802764316
"6134",0.3,6,0.6,3,34,0.955120451018421,4.80040422468105
"6135",0.3,6,0.6,3,35,0.942207686514185,4.79804801954825
"6136",0.3,6,0.6,3,36,0.955402524948843,4.96998069524611
"6137",0.3,6,0.6,3,37,0.959844067011855,4.94111794198317
"6138",0.3,6,0.6,3,38,0.949652514959485,5.0204070138192
"6139",0.3,6,0.6,3,39,0.968507182674457,5.00520712921115
"6140",0.3,6,0.6,3,40,0.971741178854183,4.95978050343306
"6141",0.3,6,0.6,3,41,0.96020673889951,4.87569895607639
"6142",0.3,6,0.6,3,42,0.961698899454034,4.86190897579165
"6143",0.3,6,0.6,3,43,0.964356917888944,4.96203628596709
"6144",0.3,6,0.6,3,44,0.947475258276853,4.94478744830286
"6145",0.3,6,0.6,3,45,0.948715905175188,4.69181728288611
"6146",0.3,6,0.6,3,46,0.953388886113846,4.92646607738139
"6147",0.3,6,0.6,3,47,0.960812984475432,4.97947324725805
"6148",0.3,6,0.6,3,48,0.955409118816859,4.93343390143986
"6149",0.3,6,0.6,3,49,0.95960823912612,4.90819563356197
"6150",0.3,6,0.6,3,50,0.967970108622299,4.89529754954913
"6151",0.3,6,0.6,3,51,0.968337675477837,4.9338429699301
"6152",0.3,6,0.6,3,52,0.973089243655383,4.83234022020193
"6153",0.3,6,0.6,3,53,0.967427312602251,5.08809484286543
"6154",0.3,6,0.6,3,54,0.975118242370953,4.99794410732262
"6155",0.3,6,0.6,3,55,0.977510528181948,5.04212713149237
"6156",0.3,6,0.6,3,56,0.973053592175656,4.83914178233396
"6157",0.3,6,0.6,3,57,0.968786435146401,5.08289800123652
"6158",0.3,6,0.6,3,58,0.962143705655471,4.81857671891923
"6159",0.3,6,0.6,3,59,0.953828395416729,4.99955532934474
